path,type,license,license_confidence,source_url,chosen_path,roblox_import_notes,verification
ThirdPartyResources/New UI/1.3.0UI/Bar/HPIncrease.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/BossBG.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/BG_RewardDetail_Premium.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/Box_Popup.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/Button_W.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/Circle_Button_w.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/DropDown.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/Label_Currency.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/NickNameBG.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/PopupFrame 1.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/PopupFrame.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/PremiumPassReward.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/ProgressBG.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/ProgressBar.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/RankingEntry.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/RankingEntrySelect.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/Red_Dot.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/Shop_Push_Tab_Light_Purple_Selected.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/Shop_Push_Tag_Light_Purple_Unselected.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/Shop_Push_Tag_Purple_Selected.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/Shop_Push_Tag_Purple_Unselected.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/SkinMask.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/active.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/freePassReward.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/ins_bottom.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/ins_middle.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/ins_top.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/noactive.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/progressbar_yellow.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/t_activity_bg_camp_Progress.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Box_Buttons/vip_cell.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/CharUI_Equip_BG.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/CharacterIcons/VincentIcon.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/Rarity_Select_Common.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/Rarity_Select_Epic.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/Rarity_Select_Rare.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/Rarity_Select_Uncommon.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/Rarity_Select_legendary.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/RuneBG.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/RuneDamageBG.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/RuneDefenseBG.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/RuneEnergyBG.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/RuneSelected.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/SkinBG.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/CharacterSelection/SkinSelected.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/ClassIcon/MageIcon.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/ClassIcon/ShooterIcon.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/ClassIcon/SlayerIcon.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/ClassIcon/WarriorIcon.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Gameplay/Joystick.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Gameplay/JoystickBG.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Gameplay/SkillBG.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Gameplay/SkillCooldown.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Gameplay/SkillJoystick.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Gameplay/SkillJoystickBG.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Glow_1.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Glow_2.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Gradient/HorizontalGradient.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Gradient/LargeVerticalGradient.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Gradient/Lit_Vertical1Gradient.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Gradient/Lit_Vertical2Gradient.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Gradient/Med_VerticalGradient.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Icons/AddSlotIcon.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Icons/Blue Diamond 1st Outline 256px.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Icons/Calendar 1st Outline 64px.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Icons/DragHand.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Icons/EnergyIcon.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Icons/Gift1.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Icons/Golden Coin 1st Outline 256px.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Icons/Golden Trophy 1st Outline 256px.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Icons/Green Upgrade 2nd Outline 256px.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Icons/Guide_KB_WSAD.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Icons/Icon_Bag.Png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
ThirdPartyResources/New UI/1.3.0UI/Icons/RankIcon.png,texture,MIT,medium,https://www.codester.com/items/55926/bullethell-elemental-template-unity,B,publisher disclosure: NewUI images MIT by Evghenii Conev (no public original located 2026-09-02); keep MIT notice + disclosure with repo; upload Restricted anyway. texture <=1024px (Roblox downscales larger); OpenGL-normal convention if normal maps,publisher-disclosure
