path,type,format,size_bytes,poly_count,notes
ThirdPartyResources/3DModels/MiniArena/Models/weapon-rack.fbx,mesh,fbx,32608,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/weapon-spear.fbx,mesh,fbx,27200,n/a,
ThirdPartyResources/3DModels/MiniArena/Models/weapon-sword.fbx,mesh,fbx,27856,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/banner.prefab,other,prefab,2537,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/block.prefab,other,prefab,2537,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/border-corner.prefab,other,prefab,2545,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/border-straight.prefab,other,prefab,2547,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/bricks.prefab,other,prefab,2537,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/character-soldier.prefab,other,prefab,2549,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/column-damaged.prefab,other,prefab,2546,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/column.prefab,other,prefab,2538,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/floor-detail.prefab,other,prefab,2544,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/floor.prefab,other,prefab,2537,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/stairs-corner-inner.prefab,other,prefab,2551,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/stairs-corner.prefab,other,prefab,2545,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/stairs.prefab,other,prefab,2538,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/statue.prefab,other,prefab,2538,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/tree.prefab,other,prefab,2536,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/trophy.prefab,other,prefab,2538,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/wall-corner.prefab,other,prefab,2542,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/wall-gate.prefab,other,prefab,2541,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/wall.prefab,other,prefab,2536,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/weapon-rack.prefab,other,prefab,2543,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/weapon-spear.prefab,other,prefab,2544,n/a,
ThirdPartyResources/3DModels/MiniArena/Prefabs/weapon-sword.prefab,other,prefab,2544,n/a,
ThirdPartyResources/3DModels/MiniArena/Textures/colormap.png,texture,png,9106,n/a,
ThirdPartyResources/3DModels/MiniDungeon/License.txt,other,txt,715,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Materials/colormap 1.mat,other,mat,17991,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Materials/colormap.mat,other,mat,18643,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/banner.fbx,mesh,fbx,27648,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/barrel.fbx,mesh,fbx,28336,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/character-human.fbx,mesh,fbx,529104,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/character-orc.fbx,mesh,fbx,525120,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/chest.fbx,mesh,fbx,48416,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/coin.fbx,mesh,fbx,29712,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/column.fbx,mesh,fbx,26960,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/dirt.fbx,mesh,fbx,27472,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/floor-detail.fbx,mesh,fbx,30208,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/floor.fbx,mesh,fbx,23936,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/gate.fbx,mesh,fbx,42832,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/rocks.fbx,mesh,fbx,30816,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/stairs.fbx,mesh,fbx,26736,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/stones.fbx,mesh,fbx,33280,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/trap.fbx,mesh,fbx,51552,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/wall-half.fbx,mesh,fbx,29776,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/wall-narrow.fbx,mesh,fbx,32144,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/wall-opening.fbx,mesh,fbx,30784,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/wall.fbx,mesh,fbx,28144,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/wood-structure.fbx,mesh,fbx,27008,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Models/wood-support.fbx,mesh,fbx,26160,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/banner.prefab,other,prefab,2727,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/barrel.prefab,other,prefab,3090,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/character-human.prefab,other,prefab,4459,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/character-orc.prefab,other,prefab,4457,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/chest.prefab,other,prefab,2918,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/coin.prefab,other,prefab,2725,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/column.prefab,other,prefab,3090,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/dirt.prefab,other,prefab,2725,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/floor-detail.prefab,other,prefab,3173,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/floor.prefab,other,prefab,2912,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/gate.prefab,other,prefab,3458,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/rocks.prefab,other,prefab,2980,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/stairs.prefab,other,prefab,2727,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/stones.prefab,other,prefab,3089,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/trap.prefab,other,prefab,2917,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/wall-half.prefab,other,prefab,3346,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/wall-narrow.prefab,other,prefab,3095,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/wall-opening.prefab,other,prefab,3096,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/wall.prefab,other,prefab,3088,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/wood-structure.prefab,other,prefab,2735,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Prefabs/wood-support.prefab,other,prefab,2733,n/a,dungeon-kit
ThirdPartyResources/3DModels/MiniDungeon/Textures/colormap.png,texture,png,8308,n/a,dungeon-kit
ThirdPartyResources/3DModels/Misc/Coin/Materials/DarkYellow.mat,other,mat,3833,n/a,
ThirdPartyResources/3DModels/Misc/Coin/Materials/Yellow.mat,other,mat,5696,n/a,
ThirdPartyResources/3DModels/Misc/Coin/Model/Coin.fbx,mesh,fbx,19420,n/a,
ThirdPartyResources/3DModels/Misc/Gear/Gear.fbx,mesh,fbx,22924,n/a,
ThirdPartyResources/3DModels/Misc/Gear/Materials/Orange.mat,other,mat,4029,n/a,
ThirdPartyResources/3DModels/Misc/Plus/Material_0.mat,other,mat,3915,n/a,
ThirdPartyResources/3DModels/Misc/Plus/PlusSign.fbx,mesh,fbx,18268,n/a,
ThirdPartyResources/3DModels/Monsters/Mushnub/Atlas 1.mat,other,mat,16743,n/a,
ThirdPartyResources/3DModels/Monsters/Mushnub/Atlas.mat,other,mat,16754,n/a,
ThirdPartyResources/3DModels/Monsters/Mushnub/Atlas_Monsters 1.png,texture,png,9071,n/a,
ThirdPartyResources/3DModels/Monsters/Mushnub/Atlas_Monsters.png,texture,png,9007,n/a,
ThirdPartyResources/3DModels/Monsters/Mushnub/Mushnub.fbx,mesh,fbx,290140,n/a,kaykit-candidate
ThirdPartyResources/3DModels/Monsters/PoisonAlien/Alien.fbx,mesh,fbx,435980,n/a,kaykit-candidate
ThirdPartyResources/3DModels/Monsters/PoisonAlien/Atlas 2.mat,other,mat,16744,n/a,
ThirdPartyResources/3DModels/Monsters/Slime/Controller/SlimeController.controller,animation,controller,8573,n/a,
ThirdPartyResources/3DModels/Monsters/Slime/Materials/BodySlimeFireLv1.mat,other,mat,16842,n/a,
ThirdPartyResources/3DModels/Monsters/Slime/Materials/BodySlimeFireLv3.mat,other,mat,16779,n/a,
ThirdPartyResources/3DModels/Monsters/Slime/Materials/BodySlimePoisonLv1.mat,other,mat,16839,n/a,
ThirdPartyResources/3DModels/Monsters/Slime/Materials/BodySlimePoisonLv2.mat,other,mat,16841,n/a,
ThirdPartyResources/3DModels/Monsters/Slime/Materials/BodySlimePoisonLv3.mat,other,mat,16845,n/a,
ThirdPartyResources/3DModels/Monsters/Slime/Materials/Eyes.mat,other,mat,3778,n/a,
ThirdPartyResources/3DModels/Monsters/Slime/Model/Slime.fbx,mesh,fbx,338940,n/a,kaykit-candidate
ThirdPartyResources/3DModels/Skeleton Mage/Glow.mat,other,mat,16688,n/a,
ThirdPartyResources/3DModels/Skeleton Mage/Materials/skeleton_texture 1.mat,other,mat,15540,n/a,
ThirdPartyResources/3DModels/Skeleton Mage/Skeleton_Mage.fbx,mesh,fbx,27197927,2820,
ThirdPartyResources/3DModels/Skeleton Mage/skeleton.mat,other,mat,17762,n/a,
ThirdPartyResources/3DModels/Skeleton Mage/skeleton_texture 1.png,texture,png,36301,n/a,
ThirdPartyResources/3DModels/Skeleton Mage/skeleton_texture.png,texture,png,17037,n/a,
ThirdPartyResources/Audio/Archievement WAV.wav,audio,wav,457638,n/a,
ThirdPartyResources/Audio/Arrow.wav,audio,wav,145964,n/a,
ThirdPartyResources/Audio/Cartoon_Click.wav,audio,wav,65988,n/a,
ThirdPartyResources/Audio/DaggerUltimate.wav,audio,wav,824092,n/a,
ThirdPartyResources/Audio/EntityDead.wav,audio,wav,35350,n/a,
ThirdPartyResources/Audio/Female_attack_1.wav,audio,wav,66934,n/a,
ThirdPartyResources/Audio/Female_attack_2.wav,audio,wav,59514,n/a,
ThirdPartyResources/Audio/Grunt1.wav,audio,wav,290672,n/a,
ThirdPartyResources/Audio/Grunt2.wav,audio,wav,311308,n/a,
ThirdPartyResources/Audio/Impact_1.wav,audio,wav,136660,n/a,
ThirdPartyResources/Audio/Impact_2.wav,audio,wav,99332,n/a,
ThirdPartyResources/Audio/Impact_3.wav,audio,wav,124972,n/a,
ThirdPartyResources/Audio/MaleGrunt.wav,audio,wav,115790,n/a,
ThirdPartyResources/Audio/MaleGrunt2.wav,audio,wav,254030,n/a,
ThirdPartyResources/Audio/MaleGrunt3.wav,audio,wav,334714,n/a,
ThirdPartyResources/Audio/MonsterSkill.wav,audio,wav,18454,n/a,
ThirdPartyResources/Audio/MultiShot.wav,audio,wav,295284,n/a,
ThirdPartyResources/Audio/OrbCartoon.wav,audio,wav,4630,n/a,
ThirdPartyResources/Audio/Select.wav,audio,wav,288150,n/a,
ThirdPartyResources/Audio/SelectMap.wav,audio,wav,2277282,n/a,
ThirdPartyResources/Audio/SingleShot.wav,audio,wav,972422,n/a,
ThirdPartyResources/Audio/Swoosh1.wav,audio,wav,92262,n/a,
ThirdPartyResources/Audio/UI-Close.wav,audio,wav,240158,n/a,
ThirdPartyResources/Audio/Upgrade.wav,audio,wav,1344156,n/a,
ThirdPartyResources/Audio/boing-cartoon.wav,audio,wav,66206,n/a,
ThirdPartyResources/Audio/bubble-shimmer.wav,audio,wav,242692,n/a,
ThirdPartyResources/Audio/glass-breaking.wav,audio,wav,313494,n/a,
ThirdPartyResources/Audio/many-arrows.wav,audio,wav,302090,n/a,
ThirdPartyResources/Audio/slash-sword.wav,audio,wav,339332,n/a,
ThirdPartyResources/Audio/sword-clash.wav,audio,wav,662150,n/a,
ThirdPartyResources/BoxEntity/BoxEntity.prefab,other,prefab,18016,n/a,
ThirdPartyResources/Characters/Adventurer/DaggerAAPrefab.prefab,other,prefab,243003,n/a,
ThirdPartyResources/Characters/Adventurer/DaggerSkill_Prefab.prefab,other,prefab,126930,n/a,
ThirdPartyResources/Characters/Adventurer/DashDamage.prefab,other,prefab,2629,n/a,
ThirdPartyResources/Characters/Adventurer/Materials/Boots.mat,other,mat,19472,n/a,
ThirdPartyResources/Characters/Adventurer/Materials/DaggerMaterials/DarkSteel.mat,other,mat,17656,n/a,
ThirdPartyResources/Characters/Adventurer/Materials/DaggerMaterials/DarkWood.mat,other,mat,17624,n/a,
ThirdPartyResources/Characters/Adventurer/Materials/DaggerMaterials/LightSteel.mat,other,mat,17648,n/a,
ThirdPartyResources/Characters/Adventurer/Materials/DaggerMaterials/LightWood.mat,other,mat,17645,n/a,
ThirdPartyResources/Characters/Adventurer/Materials/DaggerMaterials/Steel.mat,other,mat,17742,n/a,
ThirdPartyResources/Characters/Adventurer/Materials/Detail.mat,other,mat,19536,n/a,
ThirdPartyResources/Characters/Adventurer/Materials/Eye.mat,other,mat,19416,n/a,
ThirdPartyResources/Characters/Adventurer/Materials/Hair.mat,other,mat,31267,n/a,
ThirdPartyResources/Characters/Adventurer/Materials/Material.006.mat,other,mat,19438,n/a,
ThirdPartyResources/Characters/Adventurer/Materials/Pants.mat,other,mat,19437,n/a,
ThirdPartyResources/Characters/Adventurer/Materials/Pupil.mat,other,mat,19421,n/a,
ThirdPartyResources/Characters/Adventurer/Materials/Shirt.mat,other,mat,19457,n/a,
ThirdPartyResources/Characters/Adventurer/Materials/Skin.mat,other,mat,19931,n/a,
ThirdPartyResources/Characters/Adventurer/Materials/SkinMatt/HairSkin1.mat,other,mat,31246,n/a,
ThirdPartyResources/Characters/Adventurer/Materials/SkinMatt/UnderShirtSkin1.mat,other,mat,19511,n/a,
ThirdPartyResources/Characters/Adventurer/Materials/UnderShirt.mat,other,mat,19460,n/a,
ThirdPartyResources/Characters/Adventurer/Models/Adventurer.fbx,mesh,fbx,4255116,n/a,kaykit-candidate
ThirdPartyResources/Characters/Adventurer/Models/Black.mat,other,mat,3752,n/a,
ThirdPartyResources/Characters/Adventurer/Models/Dagger 3.fbx,mesh,fbx,32860,n/a,kaykit-candidate
ThirdPartyResources/Characters/Adventurer/Models/Dagger 3.prefab,other,prefab,3799,n/a,
ThirdPartyResources/Characters/Adventurer/Models/Face.mat,other,mat,3713,n/a,
ThirdPartyResources/Characters/Adventurer/Models/FullMask_Adventurer.mask,other,mask,4567,n/a,
ThirdPartyResources/Characters/Adventurer/Models/Grey.mat,other,mat,3751,n/a,
ThirdPartyResources/Characters/Adventurer/Models/Hair.mat,other,mat,3746,n/a,
ThirdPartyResources/Characters/Adventurer/Models/Main.mat,other,mat,3751,n/a,
ThirdPartyResources/Characters/Adventurer/Models/Skin.mat,other,mat,3756,n/a,
ThirdPartyResources/Characters/Adventurer/Models/TopMask_Adventurer.mask,other,mask,4566,n/a,
ThirdPartyResources/Characters/Adventurer/SkillData/DaggerAA.asset,other,asset,4378,n/a,
ThirdPartyResources/Characters/Adventurer/SkillData/DaggerSkill.asset,other,asset,4412,n/a,
ThirdPartyResources/Characters/Adventurer/SkillData/DaggerUltimate.asset,other,asset,4393,n/a,
ThirdPartyResources/Characters/Adventurer/SkillData/Dash.asset,other,asset,4001,n/a,
ThirdPartyResources/Characters/Adventurer/VincentDefault.prefab,other,prefab,66983,n/a,
ThirdPartyResources/Characters/Adventurer/VincentSkin1.prefab,other,prefab,68845,n/a,
ThirdPartyResources/Characters/Adventurer/VincentSkin2.prefab,other,prefab,70112,n/a,
ThirdPartyResources/Characters/Mage/BackHole/BlackHole_BaseColor.png,texture,png,2413897,n/a,
ThirdPartyResources/Characters/Mage/BackHole/BlackHole_Blackhole_mat.mat,other,mat,17761,n/a,
ThirdPartyResources/Characters/Mage/BackHole/Blackhole.fbx,mesh,fbx,51964,n/a,kaykit-candidate
ThirdPartyResources/Characters/Mage/BackHole/Blackhole.prefab,other,prefab,3472,n/a,
ThirdPartyResources/Characters/Mage/MageAA.asset,other,asset,4179,n/a,
ThirdPartyResources/Characters/Mage/MageController.controller,animation,controller,18385,n/a,
ThirdPartyResources/Characters/Mage/MageOrb.prefab,other,prefab,10087,n/a,
ThirdPartyResources/Characters/Mage/MageOrbMini.prefab,other,prefab,5528,n/a,
ThirdPartyResources/Characters/Mage/MageSkill.asset,other,asset,4874,n/a,
ThirdPartyResources/Characters/Mage/MageSkill2.asset,other,asset,4529,n/a,
ThirdPartyResources/Characters/Mage/MageSkill3.asset,other,asset,4188,n/a,
ThirdPartyResources/Characters/Mage/MagicWall.prefab,other,prefab,8281,n/a,
ThirdPartyResources/Characters/Mage/Orb/Atlas.mat,other,mat,17743,n/a,
ThirdPartyResources/Characters/Mage/Orb/Atlas.png,texture,png,6557,n/a,
ThirdPartyResources/Characters/Mage/Orb/Planet_11.fbx,mesh,fbx,93676,n/a,kaykit-candidate
ThirdPartyResources/Characters/Mage/Orb/Planet_11.prefab,other,prefab,2538,n/a,
ThirdPartyResources/Characters/Mage/SkeletonMage.prefab,other,prefab,14349,n/a,
ThirdPartyResources/Characters/Mage/SkeletonMageSkin1.prefab,other,prefab,16634,n/a,
ThirdPartyResources/Characters/Mage/SkillBlackhole.prefab,other,prefab,23780,n/a,
ThirdPartyResources/Characters/Mage/Staff/Staff.fbx,mesh,fbx,75964,n/a,kaykit-candidate
ThirdPartyResources/Characters/Mage/Staff/skeleton 1.mat,other,mat,17704,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/DashWarrior.asset,other,asset,4110,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/Materials/Glow.mat,other,mat,3776,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/Materials/skeleton.mat,other,mat,17770,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/Models/Black.mat,other,mat,17745,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/Models/DarkBrown.mat,other,mat,17626,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/Models/DarkSteel.mat,other,mat,17738,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/Models/LightRed.mat,other,mat,17743,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/Models/LightRedEmission.mat,other,mat,17769,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/Models/Red.mat,other,mat,17735,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/Models/RedEmission.mat,other,mat,17771,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/Models/Skeleton_Warrior.fbx,mesh,fbx,27585886,3755,kaykit-candidate
ThirdPartyResources/Characters/Skeleton Warrior/Models/Skeleton_Warrior.prefab,other,prefab,2545,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/Models/Sword.fbx,mesh,fbx,37500,n/a,kaykit-candidate
ThirdPartyResources/Characters/Skeleton Warrior/SkeletonWarriorFire.prefab,other,prefab,15246,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/SkeletonWarriorSkin1.prefab,other,prefab,18539,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/SkillNormalUltimate.prefab,other,prefab,7129,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/SwordAttack.asset,other,asset,4323,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/SwordSlash 1.prefab,other,prefab,360665,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/SwordSlash.prefab,other,prefab,356418,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/Textures/skeleton_texture.png,texture,png,17037,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/WarriorAA.asset,other,asset,4031,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/WarriorAA.png,texture,png,254862,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/WarriorDash.png,texture,png,488906,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/WarriorMultiSword.png,texture,png,611047,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/WarriorSkill1.png,texture,png,352453,n/a,
ThirdPartyResources/Characters/Skeleton Warrior/WarriorUltimate.asset,other,asset,4272,n/a,
ThirdPartyResources/Characters/SkeletonAssasin/Assasin1.asset,other,asset,4031,n/a,
ThirdPartyResources/Characters/SkeletonAssasin/Assasin2.asset,other,asset,4718,n/a,
ThirdPartyResources/Characters/SkeletonAssasin/AssasinAA.asset,other,asset,4030,n/a,
ThirdPartyResources/Characters/SkeletonAssasin/Blade.fbx,mesh,fbx,34844,n/a,kaykit-candidate
ThirdPartyResources/Characters/SkeletonAssasin/BladeSlash.prefab,other,prefab,356413,n/a,
ThirdPartyResources/Characters/SkeletonAssasin/CharacterAssasin.prefab,other,prefab,93734,n/a,
ThirdPartyResources/Characters/SkeletonAssasin/CharacterAssasinSkin1.prefab,other,prefab,93739,n/a,
ThirdPartyResources/Characters/SkeletonAssasin/GunnerController 1.controller,animation,controller,18388,n/a,
ThirdPartyResources/Characters/SkeletonAssasin/skeleton 2.mat,other,mat,17786,n/a,
ThirdPartyResources/Characters/SkeletonAssasin/skeleton.mat,other,mat,3791,n/a,
ThirdPartyResources/Characters/SkeletonGunner/Materials/Glow 1.mat,other,mat,3710,n/a,
ThirdPartyResources/Characters/SkeletonGunner/Materials/Glow.mat,other,mat,3811,n/a,
ThirdPartyResources/Characters/SkeletonGunner/Materials/GunnerSkin1.mat,other,mat,31272,n/a,
ThirdPartyResources/Characters/SkeletonGunner/Materials/skeleton 1.mat,other,mat,17785,n/a,
ThirdPartyResources/Characters/SkeletonGunner/Materials/skeleton.mat,other,mat,17780,n/a,
ThirdPartyResources/Characters/SkeletonGunner/Models/Bullet.fbx,mesh,fbx,550668,n/a,kaykit-candidate
ThirdPartyResources/Characters/SkeletonGunner/Models/Color.png,texture,png,117607,n/a,
ThirdPartyResources/Characters/SkeletonGunner/Models/Gun2.fbx,mesh,fbx,57356,n/a,kaykit-candidate
ThirdPartyResources/Characters/SkeletonGunner/Models/Materials/Color.mat,other,mat,17729,n/a,
ThirdPartyResources/Characters/SkeletonGunner/Models/Materials/Gold.mat,other,mat,3845,n/a,
ThirdPartyResources/Characters/SkeletonGunner/Models/Materials/Mat.5.mat,other,mat,3793,n/a,
ThirdPartyResources/Characters/SkeletonGunner/Models/Skeleton_Rogue.fbx,mesh,fbx,27896506,3345,kaykit-candidate
ThirdPartyResources/Characters/SkeletonGunner/Models/Skeleton_Rogue.prefab,other,prefab,2543,n/a,
ThirdPartyResources/Characters/SkeletonGunner/MultiWaterShots.asset,other,asset,4298,n/a,
ThirdPartyResources/Characters/SkeletonGunner/Skeleton_Gunner.prefab,other,prefab,15925,n/a,
ThirdPartyResources/Characters/SkeletonGunner/Skeleton_GunnerSkin1.prefab,other,prefab,17195,n/a,
ThirdPartyResources/Characters/SkeletonGunner/Textures/skeleton_texture 1.png,texture,png,35912,n/a,
ThirdPartyResources/Characters/SkeletonGunner/Textures/skeleton_texture 2.png,texture,png,32009,n/a,
ThirdPartyResources/Characters/SkeletonGunner/Textures/skeleton_texture.png,texture,png,17037,n/a,
ThirdPartyResources/Characters/SkeletonGunner/TripleWaterShot.asset,other,asset,4339,n/a,
ThirdPartyResources/Characters/SkeletonGunner/WaterBullet.prefab,other,prefab,363388,n/a,
ThirdPartyResources/Characters/SkeletonGunner/WaterBulletBig.prefab,other,prefab,246451,n/a,
ThirdPartyResources/Characters/SkeletonGunner/WaterReverseDash.asset,other,asset,4056,n/a,
ThirdPartyResources/Characters/SkeletonGunner/WaterShotAA.asset,other,asset,4041,n/a,
ThirdPartyResources/Characters/Survival/Materials/Atlas.mat,other,mat,17901,n/a,
ThirdPartyResources/Characters/Survival/Materials/SurvivalSkin1.mat,other,mat,31276,n/a,
ThirdPartyResources/Characters/Survival/Models/PosionSLime.png,texture,png,53531,n/a,
ThirdPartyResources/Characters/Survival/Models/Survival.fbx,mesh,fbx,4877996,n/a,kaykit-candidate
ThirdPartyResources/Characters/Survival/Poison/Bubbles1.mat,other,mat,17584,n/a,
ThirdPartyResources/Characters/Survival/Poison/Lazy Potion.fbx,mesh,fbx,205744,n/a,kaykit-candidate
ThirdPartyResources/Characters/Survival/Poison/PoisonPuddle.fbx,mesh,fbx,49804,n/a,kaykit-candidate
ThirdPartyResources/Characters/Survival/Poison/PoisonSmoke.prefab,other,prefab,113965,n/a,
ThirdPartyResources/Characters/Survival/Poison/Poisonprefab.prefab,other,prefab,3979,n/a,
ThirdPartyResources/Characters/Survival/Poison/Posion 1.mat,other,mat,5100,n/a,
ThirdPartyResources/Characters/Survival/Poison/Posion.mat,other,mat,5011,n/a,
ThirdPartyResources/Characters/Survival/Poison/PosionTexture.png,texture,png,340371,n/a,
ThirdPartyResources/Characters/Survival/Poison/Potion_Gradient.mat,other,mat,4775,n/a,
ThirdPartyResources/Characters/Survival/Poison/Potion_Gradient.png,texture,png,52668,n/a,
ThirdPartyResources/Characters/Survival/Poison/Solid_Gradient.mat,other,mat,3688,n/a,
ThirdPartyResources/Characters/Survival/Poison/Transparent.mat,other,mat,3905,n/a,
ThirdPartyResources/Characters/Survival/Poison/Transparent_Liquid.mat,other,mat,17657,n/a,
ThirdPartyResources/Characters/Survival/PosionDamage.prefab,other,prefab,247305,n/a,
ThirdPartyResources/Characters/Survival/PosionPuddlePrefab.prefab,other,prefab,9033,n/a,
ThirdPartyResources/Characters/Survival/SkillData/MultiPoisonousBottles.asset,other,asset,4239,n/a,
ThirdPartyResources/Characters/Survival/SkillData/PoisonousBottle.asset,other,asset,4365,n/a,
ThirdPartyResources/Characters/Survival/SkillData/PoisonousExplosion.asset,other,asset,4358,n/a,
ThirdPartyResources/Characters/Survival/SkillData/SurvivalAA.asset,other,asset,4071,n/a,
ThirdPartyResources/Characters/Survival/Survival_Character.prefab,other,prefab,48935,n/a,
ThirdPartyResources/Characters/Survival/Survival_CharacterSkin1.prefab,other,prefab,49448,n/a,
ThirdPartyResources/Characters/Survival/Textures/Zombie_Atlas 1.png,texture,png,7736,n/a,
ThirdPartyResources/Characters/Survival/Textures/Zombie_Atlas.png,texture,png,7224,n/a,
ThirdPartyResources/Characters/Vic/ArcherAA.asset,other,asset,4358,n/a,
ThirdPartyResources/Characters/Vic/ArcherDash.asset,other,asset,3937,n/a,
ThirdPartyResources/Characters/Vic/Archer_Skill_1.asset,other,asset,5076,n/a,
ThirdPartyResources/Characters/Vic/Archer_Skill_2.asset,other,asset,4827,n/a,
ThirdPartyResources/Characters/Vic/Arrow_1.prefab,other,prefab,10121,n/a,
ThirdPartyResources/Characters/Vic/Arrow_2.prefab,other,prefab,10322,n/a,
ThirdPartyResources/Characters/Vic/Vic.prefab,other,prefab,56816,n/a,
ThirdPartyResources/Characters/Vic/VicController.controller,animation,controller,18274,n/a,
